posting_id,source,title,company,role,ai_inflected,seniority_years,posted_date,skill_ids,skill_names,facets_present,salary_known,salary_period,monthly_min,monthly_max,monthly_point
cake:h2-inc/data-analyst-data-analyst,cake,數位醫療資深數據科學家/工程師｜Sr. Data Scientist/ Data Engineer,H2 Inc. 英屬開曼群島商慧康生活科技股份有限公司台灣分公司,data_scientist,True,,,"python,sql,airflow,data_warehouse,etl,pandas,postgresql,machine_learning,scikit_learn,statistics,time_series,llm,django","Python, SQL, Airflow, Data Warehouse, ETL/ELT, pandas, PostgreSQL, Machine Learning (general), scikit-learn, Statistics, Time Series, Large Language Models, Django","1,1,2,2,2,2,2,3,3,3,3,5,9",True,yearly,91666.66666666667,91666.66666666667,91666.66666666667
cake:shopline/teng1402-data-engineer,cake,【TENG1402】Data Engineer,SHOPLINE 商線科技,data_engineer,False,,,"python,sql,airflow,kafka,bigquery,etl,mongodb,nosql,postgresql,docker,fastapi,kubernetes,aws,gcp,django,flask","Python, SQL, Airflow, Apache Kafka, BigQuery, ETL/ELT, MongoDB, NoSQL, PostgreSQL, Docker, FastAPI, Kubernetes, AWS, GCP, Django, Flask","1,1,2,2,2,2,2,2,2,6,6,6,7,7,9,9",False,unknown,,,
cake:tsmc/data-engineer-02c7e9,cake,IT Data Engineer,TSMC 台積電,data_engineer,False,,,"r_lang,sql,etl,hadoop,mongodb,nosql,docker,kubernetes","R, SQL, ETL/ELT, Hadoop, MongoDB, NoSQL, Docker, Kubernetes","1,1,2,2,2,2,6,6",True,monthly,40000.0,40000.0,40000.0
cake:commeet/data-assistant-engineerdata-science-intern,cake,數據工程師實習生 Data Engineer Intern,COMMEET＿擁樂數據服務股份有限公司,data_engineer,False,,,"java,python,etl,postgresql,redis,machine_learning,excel","Java, Python, ETL/ELT, PostgreSQL, Redis, Machine Learning (general), Excel","1,1,2,2,2,3,8",True,hourly,35200.0,44000.0,39600.0
cake:webcomm/ca791a53-ac5a-4e2f-a72d-4f2d9e007518-senior-data-engineer-a60518fcfcc8ab3e6cfe9560723cd2,cake,(資深)數據工程師 (Senior) Data Engineer,偉康科技股份有限公司,data_engineer,False,,,"python,sql,data_warehouse,elasticsearch,etl,mongodb,kubernetes,aws,gcp","Python, SQL, Data Warehouse, Elasticsearch, ETL/ELT, MongoDB, Kubernetes, AWS, GCP","1,1,2,2,2,2,6,7,7",True,yearly,83333.33333333333,208333.33333333334,145833.33333333334
cake:BTSE/90fa158f-7a38-41a2-996c-e7249abb2710-data-engineer-2003856899e9a4bdca42fc656423f9,cake,Data Engineer,彼特思方舟,data_engineer,True,,,"python,sql,kafka,nlp,embeddings,vector_db,excel","Python, SQL, Apache Kafka, NLP, Embeddings, Vector Database, Excel","1,1,2,4,5,5,8",False,unknown,,,
cake:WorldQuant/4670257006-data-engineer-61d596ccd2974928b88ab53a70eabf,cake,Data Engineer,WorldQuant,ml_engineer,True,,,"python,machine_learning,deep_learning,llm","Python, Machine Learning (general), Deep Learning (general), Large Language Models","1,3,4,5",False,unknown,,,
cake:WorldQuant/4673040006-data-engineer-54c63876d869ccf68bba912156873d,cake,Data Engineer,WorldQuant,ml_engineer,True,,,"python,machine_learning,deep_learning,llm","Python, Machine Learning (general), Deep Learning (general), Large Language Models","1,3,4,5",False,unknown,,,
cake:fpt-telecom/25307-data-engineer-ba2a2b24afa959d68a9f60b7ec0f60,cake,Data Engineer,FPT Telecom,data_engineer,False,,,"python,r_lang,sql,airflow,kafka,spark,etl,hadoop,hive,mongodb,mysql,nosql,pandas,postgresql,docker,kubernetes,aws","Python, R, SQL, Airflow, Apache Kafka, Apache Spark, ETL/ELT, Hadoop, Hive, MongoDB, MySQL, NoSQL, pandas, PostgreSQL, Docker, Kubernetes, AWS","1,1,1,2,2,2,2,2,2,2,2,2,2,2,6,6,7",False,unknown,,,
cake:mlytics-2d9fc4/ai-data-engineer-9ac,cake,AI Data Engineer AI 資料工程師,Mlytics 摩速科技有限公司,data_engineer,True,,,"airflow,spark,bigquery,dbt,etl,snowflake,machine_learning,ai_agents,llm,rag,ci_cd,feature_store,databricks,dashboard","Airflow, Apache Spark, BigQuery, dbt, ETL/ELT, Snowflake, Machine Learning (general), AI Agents, Large Language Models, RAG, CI/CD, Feature Store, Databricks, Dashboarding","2,2,2,2,2,2,3,5,5,5,6,6,7,8",False,unknown,,,
cake:kenkone-487c39/database-engineer-22c,cake,資料庫工程師,康統醫學科技股份有限公司,backend,False,,,"java,python,sql,mysql,postgresql,nlp,nodejs,rest_api","Java, Python, SQL, MySQL, PostgreSQL, NLP, Node.js, REST API","1,1,1,2,2,4,9,9",True,monthly,40000.0,100000.0,70000.0
cake:7eleventw/aa595a,cake,統一超商資深資料工程師(uniopen客戶資料平台CDP),統一超商股份有限公司（7-ELEVEN),data_analyst,False,,,"java,python,sql,airflow,spark,snowflake,machine_learning,statistics,aws,azure,databricks,gcp,dashboard,looker,power_bi,tableau,dotnet","Java, Python, SQL, Airflow, Apache Spark, Snowflake, Machine Learning (general), Statistics, AWS, Azure, Databricks, GCP, Dashboarding, Looker, Power BI, Tableau, .NET","1,1,1,2,2,2,3,3,7,7,7,7,8,8,8,8,9",True,monthly,50000.0,160000.0,105000.0
cake:nanya/526414d6-5b34-42d7-a81d-628d1a0ff447-database-management-engineer-7647a11a6cfa134c7e88b2606d1da2,cake,資料庫管理工程師,南亞科技股份有限公司,data_analyst,False,,,"sql,statistics,dotnet","SQL, Statistics, .NET","1,3,9",False,unknown,,,
cake:nanya/c9a0e4c9-9c95-41e2-8a5d-5d7ae50bfe56-photomask-data-processing-engine-ce7badd433d5a542797196e7f7ceec,cake,光罩資料處理工程師,南亞科技股份有限公司,other,False,,,,,,True,monthly,41000.0,57000.0,49000.0
cake:onelab/d4c36099-74f7-49b1-bce1-0eb186cd79ab-dba-sql-server-database-develo-4dd134b8a285e4f22fd0e9ff24b201,cake,【DBA】SQL Server Database Developer / 資料庫開發工程師 (OB03),瑞嘉軟體科技股份有限公司,data_engineer,False,,,sql,SQL,1,True,monthly,62162.0,89611.0,75886.5
cake:onelab/675d92f9-3b53-4db9-8e8b-f80f80a58eae-dba-mysql-sql-server-dba-dat-3cfc24682097eb0bef0b92599308ce,cake,【DBA】MySQL / SQL Server DBA 資料庫管理工程師 (OB03),瑞嘉軟體科技股份有限公司,data_engineer,False,,,"golang,python,sql,mysql,nosql","Go, Python, SQL, MySQL, NoSQL","1,1,1,2,2",True,monthly,62162.0,111485.0,86823.5
cake:7b9/data-engineer-db2,cake,資料工程師,艾捷科技,data_engineer,False,,,"java,python,sql,kafka,spark,bigquery,data_warehouse,dbt,etl,mysql,postgresql,computer_vision,ci_cd,kubernetes,gcp,dotnet","Java, Python, SQL, Apache Kafka, Apache Spark, BigQuery, Data Warehouse, dbt, ETL/ELT, MySQL, PostgreSQL, Computer Vision, CI/CD, Kubernetes, GCP, .NET","1,1,1,2,2,2,2,2,2,2,2,4,6,6,7,9",True,monthly,45000.0,60000.0,52500.0
cake:cathayins/08cc90,cake,"【國泰集團】資料科學工程師 (數據應用工程師) – (數數發中心, DDT)",國泰世紀產物保險股份有限公司,data_engineer,False,,,"java,python,sql,airflow,spark,data_warehouse,etl,computer_vision,aws,databricks,gcp","Java, Python, SQL, Airflow, Apache Spark, Data Warehouse, ETL/ELT, Computer Vision, AWS, Databricks, GCP","1,1,1,2,2,2,2,4,7,7,7",True,monthly,44000.0,44000.0,44000.0
cake:nshr-nanshanlife/data-and-ai-engineer,cake,數據工程師,南山人壽保險股份有限公司,data_engineer,True,,,"java,python,sql,airflow,etl,mysql,nosql,postgresql,feature_engineering,statistics,nlp,transformer,fine_tuning,llm,prompt_engineering,ci_cd,kubernetes,model_serving,aws,azure,databricks,gcp","Java, Python, SQL, Airflow, ETL/ELT, MySQL, NoSQL, PostgreSQL, Feature Engineering, Statistics, NLP, Transformer, Fine-tuning, Large Language Models, Prompt Engineering, CI/CD, Kubernetes, Model Serving, AWS, Azure, Databricks, GCP","1,1,1,2,2,2,2,2,3,3,4,4,5,5,5,6,6,6,7,7,7,7",False,unknown,,,
cake:cathayins/46ed38,cake,"【國泰集團】資料科學工程師 (數據架構工程師) – (數數發中心, DDT)",國泰世紀產物保險股份有限公司,data_engineer,True,,,"python,sql,spark,nosql,machine_learning,ai_agents,llm,aws,azure,databricks,gcp,tableau,dotnet","Python, SQL, Apache Spark, NoSQL, Machine Learning (general), AI Agents, Large Language Models, AWS, Azure, Databricks, GCP, Tableau, .NET","1,1,2,2,3,5,5,7,7,7,7,8,9",True,monthly,44000.0,44000.0,44000.0
cake:cathayins/b4d567,cake,"【國泰集團】專案管理師(數據工程) – (數數發中心, DDT)",國泰世紀產物保險股份有限公司,data_engineer,False,,,sql,SQL,1,True,monthly,44000.0,44000.0,44000.0
cake:cathayins/9f518d,cake,"商業數據分析師 Business Data Analyst- 數據科技 - (數數發中心, DDT)",國泰世紀產物保險股份有限公司,data_scientist,False,,,"python,r_lang,sql,machine_learning,statistics","Python, R, SQL, Machine Learning (general), Statistics","1,1,1,3,3",True,monthly,44000.0,44000.0,44000.0
cake:h2-inc/devops-engineer-092c5c,cake,數位醫療維運工程師｜Digital Healthcare DevOps Engineer,H2 Inc. 英屬開曼群島商慧康生活科技股份有限公司台灣分公司,ml_engineer,False,,,"ci_cd,docker,kubernetes,aws","CI/CD, Docker, Kubernetes, AWS","6,6,6,7",True,yearly,83333.33333333333,116666.66666666667,100000.0
cake:cake-recruitment-consulting/79a4bb,cake,知名穩定金控- 數據工程師- TL,Cake Recruitment Consulting,data_engineer,False,,,"java,python,r_lang,sql,spark,etl,feature_engineering,machine_learning,dotnet","Java, Python, R, SQL, Apache Spark, ETL/ELT, Feature Engineering, Machine Learning (general), .NET","1,1,1,1,2,2,3,3,9",True,yearly,83333.33333333333,125000.0,104166.66666666666
cake:hour-loop/e-commerce-data-analysis,cake,電商資料分析師 E-commerce Data Analyst,Hour Loop 飛輪電商,data_analyst,False,,,"python,r_lang,sql,dashboard,excel,looker,power_bi,tableau","Python, R, SQL, Dashboarding, Excel, Looker, Power BI, Tableau","1,1,1,8,8,8,8,8",True,monthly,45000.0,50000.0,47500.0
cake:richwell/data-analyst-687,cake,Data Analyst,裕順資訊有限公司,data_scientist,False,,,"sql,machine_learning,statistics","SQL, Machine Learning (general), Statistics","1,3,3",True,monthly,115000.0,127000.0,121000.0
cake:wemoscooter/data-analyst-97a,cake,數據分析師 Data Analyst,WeMo Scooter,data_scientist,True,,,"python,r_lang,sql,bigquery,postgresql,lightgbm,machine_learning,statistics,xgboost,nlp,ai_agents,llm,rag,dashboard","Python, R, SQL, BigQuery, PostgreSQL, LightGBM, Machine Learning (general), Statistics, XGBoost, NLP, AI Agents, Large Language Models, RAG, Dashboarding","1,1,1,2,2,3,3,3,3,4,5,5,5,8",False,unknown,,,
cake:momo-mservice/17149-senior-data-analyst-08e814ac87a77e2c5c35a79688a762,cake,Senior Data Analyst,MoMo,data_scientist,True,,,"python,sql,machine_learning,ai_agents","Python, SQL, Machine Learning (general), AI Agents","1,1,3,5",False,unknown,,,
cake:jala-61c900/data-analyst-intern-0de,cake,Data Analyst Intern,JALA,data_analyst,False,,,"python,sql,bigquery,statistics,excel","Python, SQL, BigQuery, Statistics, Excel","1,1,2,3,8",False,unknown,,,
cake:celestica/46e3e157-7be0-424a-b957-1a710cccbd53-ai-data-analyst-1296906824604fba1a40ef4f275aee,cake,AI Data Analyst,Celestica,data_engineer,True,,,"python,sql,bigquery,etl,numpy,pandas,machine_learning,ai_agents,model_apis,llm,gcp,vertex_ai","Python, SQL, BigQuery, ETL/ELT, NumPy, pandas, Machine Learning (general), AI Agents, Foundation Model APIs, Large Language Models, GCP, Vertex AI","1,1,2,2,2,2,3,5,5,5,7,7",False,unknown,,,
cake:Google/120233726754857670-data-analyst-risk-c08716259c04906296b0d02557ee16,cake,"Data Analyst, Risk",Google,data_scientist,False,,,"python,r_lang,sql,machine_learning,statistics","Python, R, SQL, Machine Learning (general), Statistics","1,1,1,3,3",False,unknown,,,
cake:logitech/b057caf8deea1001c9f4f43344860000-sales-force-data-hygiene-analyst-281fc696203342b8e29b8ecc7ad3d5,cake,Sales Force Data Analyst,Logitech,data_scientist,True,,,"machine_learning,ai_agents","Machine Learning (general), AI Agents","3,5",False,unknown,,,
cake:chubb/direct-marketing-department-marketing-data-analyst,cake,【直效行銷處】Marketing Data Analyst,安達國際人壽保險股份有限公司,data_analyst,True,,,"sql,statistics,ai_agents,power_bi","SQL, Statistics, AI Agents, Power BI","1,3,5,8",False,unknown,,,
cake:logitech/63698d2170c5100142ec409b2afc0000-technical-sales-data-analyst-commer-91b7c33fe723595541b33b8f73df1a,cake,Technical Sales Data Analyst (Commercial Finance),Logitech,data_analyst,False,,,"python,r_lang,sql,dashboard,data_viz,excel,tableau","Python, R, SQL, Dashboarding, Data Visualization, Excel, Tableau","1,1,1,8,8,8,8",False,unknown,,,
cake:zhanwang-digital.com/risk-management-data-analyst-ds,cake,風險控管資料分析師 (DS),展旺數位有限公司,data_analyst,False,,,"python,r_lang,sql,machine_learning,deep_learning,dashboard,data_viz,power_bi,tableau,dotnet","Python, R, SQL, Machine Learning (general), Deep Learning (general), Dashboarding, Data Visualization, Power BI, Tableau, .NET","1,1,1,3,4,8,8,8,8,9",True,monthly,80000.0,120000.0,100000.0
cake:i-true/cf5cc4,cake,【CMRI美妝行銷總研】商業數據分析師(BUSINESS ANALYST),i-TRUE 艾思網絡股份有限公司︱@cosme,data_analyst,False,,,"python,r_lang,statistics,dashboard,tableau","Python, R, Statistics, Dashboarding, Tableau","1,1,3,8,8",True,monthly,45000.0,65000.0,55000.0
cake:_Pegatron/dc7198ac-2caf-40fc-9bdd-fd0aa221310c-big-data-analyst-backend-softwar-cc50b409e4605fe29e489267f06a7c,cake,大數據分析/後端軟體工程師_15228,和碩集團_和碩聯合科技股份有限公司,backend,False,,,"python,r_lang,mongodb,statistics,docker,django","Python, R, MongoDB, Statistics, Docker, Django","1,1,2,3,6,9",False,unknown,,,
cake:mlytics-2d9fc4/fp-amp-a-manager-financial-planning-and-analysis-manager,cake,FP&A Manager／財務規劃與分析經理,Mlytics 摩速科技有限公司,data_analyst,False,,,"dashboard,excel","Dashboarding, Excel","8,8",False,unknown,,,
cake:cake-recruitment-consulting/a-well-known-japanese-insurance-company-is-seeking-a-business-analyst-systems-analyst-ba-sa-positi,cake,知名日商保險公司 💰 負責對接業務與工程師，產出系統規格文件，熟悉 SQL 資料查找 - 商業分析師/系統分析師 (BA/SA) - OW,Cake Recruitment Consulting,data_analyst,False,,,"java,r_lang,sql,dashboard,dotnet","Java, R, SQL, Dashboarding, .NET","1,1,1,8,9",True,yearly,75000.0,116666.66666666667,95833.33333333334
cake:cake-recruitment-consulting/software-game-development-market-research-analyst,cake,軟體遊戲開發 ｜Market Research Analyst 市場研究分析,Cake Recruitment Consulting,data_analyst,False,,,"python,r_lang,excel","Python, R, Excel","1,1,8",True,yearly,58333.333333333336,108333.33333333333,83333.33333333333
cake:zhanwang-digital.com/data-scientist-data-analyst-191,cake,Data Scientist / Data Analyst 資料科學家/數據分析師,展旺數位有限公司,data_analyst,True,,,"python,r_lang,sql,mongodb,machine_learning,statistics,llm,dashboard,excel,power_bi,tableau,dotnet","Python, R, SQL, MongoDB, Machine Learning (general), Statistics, Large Language Models, Dashboarding, Excel, Power BI, Tableau, .NET","1,1,1,2,3,3,5,8,8,8,8,9",True,monthly,50000.0,120000.0,85000.0
cake:nshr-nanshanlife/data-scientist-innovation-and-development-division-f9f,cake,資料科學家_(數據研析中心),南山人壽保險股份有限公司,data_scientist,False,,,"feature_engineering,machine_learning,computer_vision","Feature Engineering, Machine Learning (general), Computer Vision","3,3,4",False,unknown,,,
cake:swag/senior-data-scientist-7f978b,cake,Data Scientist / 資料科學家,SWAG,data_scientist,True,,,"python,sql,spark,hadoop,hive,numpy,pandas,feature_engineering,machine_learning,scikit_learn,statistics,deep_learning,keras,pytorch,tensorflow,langchain,llm,wandb,gcp,data_viz","Python, SQL, Apache Spark, Hadoop, Hive, NumPy, pandas, Feature Engineering, Machine Learning (general), scikit-learn, Statistics, Deep Learning (general), Keras, PyTorch, TensorFlow, LangChain, Large Language Models, Weights & Biases, GCP, Data Visualization","1,1,2,2,2,2,2,3,3,3,3,4,4,4,4,5,5,6,7,8",False,unknown,,,
cake:cathayins/7d3f72,cake,"【國泰集團】資料科學家 Data Scientist - 數據科技 - (數數發中心, DDT)",國泰世紀產物保險股份有限公司,data_scientist,False,,,"python,sql,feature_engineering,machine_learning,statistics,deep_learning","Python, SQL, Feature Engineering, Machine Learning (general), Statistics, Deep Learning (general)","1,1,3,3,3,4",True,monthly,44000.0,44000.0,44000.0
cake:WorldQuant/data-scientist-958e01,cake,Data Scientist,WorldQuant,ml_engineer,False,,,"python,machine_learning,deep_learning","Python, Machine Learning (general), Deep Learning (general)","1,3,4",False,unknown,,,
cake:ontonics-lab-corporation/data-scientist-71b,cake,Data Scientist,Ontonics Lab Corporation,ml_engineer,True,,,"python,r_lang,airflow,machine_learning,scikit_learn,statistics,xgboost,deep_learning,pytorch,tensorflow,model_apis,huggingface,langchain,llm,mlflow,azure,azure_ml,sagemaker","Python, R, Airflow, Machine Learning (general), scikit-learn, Statistics, XGBoost, Deep Learning (general), PyTorch, TensorFlow, Foundation Model APIs, Hugging Face, LangChain, Large Language Models, MLflow, Azure, Azure ML, SageMaker","1,1,2,3,3,3,3,4,4,4,5,5,5,5,6,7,7,7",True,monthly,60000.0,110000.0,85000.0
cake:chubb/6f4f861e-8fff-4193-a5da-b2fe73c4f573-corporate-planning-department-61dbaf7a183009d8ad63042d2a371d,cake,【企業規劃處】Data Scientist,安達國際人壽保險股份有限公司,ml_engineer,True,,,"machine_learning,nlp,ai_agents","Machine Learning (general), NLP, AI Agents","3,4,5",False,unknown,,,
cake:BTSE/62c157c5-ee2a-4ba3-999c-c5fa76a7808f-data-scientist-analytics-enginee-72d9a5e23a8dfb09708c24ef521970,cake,Data Scientist/Analytics Engineer,彼特思方舟,data_analyst,False,,,"python,sql,spark,dbt,pandas,databricks,excel,looker,tableau","Python, SQL, Apache Spark, dbt, pandas, Databricks, Excel, Looker, Tableau","1,1,2,2,2,7,8,8,8",False,unknown,,,
cake:BTSE/e6bd2e85-ce39-44ce-9914-c768a5852522-sr-data-scientist-f0f33f5329387a302c70bb0593ed1c,cake,(Sr.) Data Scientist,彼特思方舟,data_analyst,False,,,"python,sql,spark,pandas,databricks,excel","Python, SQL, Apache Spark, pandas, Databricks, Excel","1,1,2,2,7,8",False,unknown,,,
cake:fpt-telecom/25525-data-scientist-hn-efe8588f2a42e1591dea03461e1a75,cake,Data Scientist (HN),FPT Telecom,ml_engineer,False,,,"python,r_lang,spark,hadoop,machine_learning,cnn,deep_learning,rnn,data_viz","Python, R, Apache Spark, Hadoop, Machine Learning (general), CNN, Deep Learning (general), RNN/LSTM, Data Visualization","1,1,2,2,3,4,4,4,8",False,unknown,,,
cake:celestica/0a5c9a3d-0572-4a38-b9be-a212fbe0ee93-senior-data-scientist-c2db4c2d01c05cd674e4ff29d4e1ef,cake,Senior Data Scientist,Celestica,data_engineer,True,,,"python,sql,spark,bigquery,etl,machine_learning,deep_learning,nlp,transformer,rag,ci_cd,azure,azure_ml,databricks,gcp,vertex_ai,power_bi","Python, SQL, Apache Spark, BigQuery, ETL/ELT, Machine Learning (general), Deep Learning (general), NLP, Transformer, RAG, CI/CD, Azure, Azure ML, Databricks, GCP, Vertex AI, Power BI","1,1,2,2,2,3,4,4,4,5,6,7,7,7,7,7,8",False,unknown,,,
cake:Google/136878327150322374-marketing-data-scientist-4aa7e819d6cc3cc20cbd7cd7249d48,cake,Marketing Data Scientist,Google,data_scientist,False,,,"python,r_lang,sql,machine_learning,statistics","Python, R, SQL, Machine Learning (general), Statistics","1,1,1,3,3",False,unknown,,,
cake:cloudlatitudesoftware/data-scientist-cl,cake,團隊擴編中🔥【AI Sports Insights】資料科學家（台中市西區）,緯雲股份有限公司,data_scientist,True,,,"python,feature_engineering,machine_learning,statistics,ai_agents,llm,rag,docker,gcp,vertex_ai,rest_api","Python, Feature Engineering, Machine Learning (general), Statistics, AI Agents, Large Language Models, RAG, Docker, GCP, Vertex AI, REST API","1,3,3,3,5,5,5,6,7,7,9",True,monthly,50000.0,80000.0,65000.0
cake:entegris/5a802796-aea6-4cb5-abfd-d641ed99452f-data-scientist-sas-programming-5b54572d972b77a668623d8d6e777b,cake,Data Scientist (SAS programming) 資料科學家,美商_新加坡商英特格股份有限公司台灣分公司,data_analyst,True,,,"python,sql,snowflake,machine_learning,statistics,ai_agents,aws,azure,databricks,gcp,dashboard,data_viz,power_bi,tableau","Python, SQL, Snowflake, Machine Learning (general), Statistics, AI Agents, AWS, Azure, Databricks, GCP, Dashboarding, Data Visualization, Power BI, Tableau","1,1,2,3,3,5,7,7,7,7,8,8,8,8",False,unknown,,,
cake:cathayins/8fafa0,cake,"【國泰集團】 AI資料科學家 Data&AI Scientist – (數數發中心, DDT)",國泰世紀產物保險股份有限公司,ml_engineer,True,,,"python,etl,feature_engineering,machine_learning,computer_vision,deep_learning,nlp,pytorch,tensorflow,langchain,llm,rag,aws","Python, ETL/ELT, Feature Engineering, Machine Learning (general), Computer Vision, Deep Learning (general), NLP, PyTorch, TensorFlow, LangChain, Large Language Models, RAG, AWS","1,2,3,3,4,4,4,4,4,5,5,5,7",False,unknown,,,
cake:KPMG/f18115bd-601b-4463-9704-3ca5d7592732-consultant-department-consulta-a3ef9f987036469758c60cdc640bf1,cake,【顧問部】顧問師/高級顧問師/副理(資料科學家)-317317,KPMG安侯建業聯合會計師事務所,data_engineer,False,,,"java,python,r_lang,sql,spark,data_warehouse,hadoop,hive,machine_learning,statistics,aws,azure,gcp,dotnet","Java, Python, R, SQL, Apache Spark, Data Warehouse, Hadoop, Hive, Machine Learning (general), Statistics, AWS, Azure, GCP, .NET","1,1,1,1,2,2,2,2,3,3,7,7,7,9",False,unknown,,,
cake:7eleventw/4bdffd,cake,統一超商資深資料科學家(uniopen客戶資料平台CDP),統一超商股份有限公司（7-ELEVEN),data_engineer,True,,,"java,python,scala,airflow,kafka,spark,bigquery,etl,numpy,redshift,snowflake,lightgbm,machine_learning,scikit_learn,statistics,pytorch,tensorflow,transformer,ci_cd,docker,kubeflow,kubernetes,mlflow,aws,azure,databricks,gcp","Java, Python, Scala, Airflow, Apache Kafka, Apache Spark, BigQuery, ETL/ELT, NumPy, Redshift, Snowflake, LightGBM, Machine Learning (general), scikit-learn, Statistics, PyTorch, TensorFlow, Transformer, CI/CD, Docker, Kubeflow, Kubernetes, MLflow, AWS, Azure, Databricks, GCP","1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,4,4,4,6,6,6,6,6,7,7,7,7",True,monthly,50000.0,160000.0,105000.0
cake:KPMG/7f6c2703-2066-4575-8c08-66d348944a41-consulting-department-financia-e90a166b66daa76729040efaf49039,cake,【顧問部】金融科技與機器學習應用 (資料科學家/數據科學家)-317317,KPMG安侯建業聯合會計師事務所,algorithm_engineer,False,,,"machine_learning,statistics,deep_learning","Machine Learning (general), Statistics, Deep Learning (general)","3,3,4",False,unknown,,,
cake:nshr-nanshanlife/data-scientist-innovation-and-development-division-expanded-9b7,cake,資料科學家_(創新發展處_擴編),南山人壽保險股份有限公司,ml_engineer,True,,,"spark,hadoop,feature_engineering,machine_learning,statistics,computer_vision,deep_learning,pytorch,tensorflow,ai_agents,fine_tuning,langchain,llm,prompt_engineering,rag,kubernetes,model_serving,data_viz,power_bi,tableau","Apache Spark, Hadoop, Feature Engineering, Machine Learning (general), Statistics, Computer Vision, Deep Learning (general), PyTorch, TensorFlow, AI Agents, Fine-tuning, LangChain, Large Language Models, Prompt Engineering, RAG, Kubernetes, Model Serving, Data Visualization, Power BI, Tableau","2,2,3,3,3,4,4,4,4,5,5,5,5,5,5,6,6,8,8,8",False,unknown,,,
cake:tsmc/ai-ml-application-engineer_imc,cake,AI / ML Application Engineer (IMC),TSMC 台積電,ml_engineer,False,,,"python,r_lang,machine_learning,statistics,time_series,pytorch,tensorflow,docker,kubernetes","Python, R, Machine Learning (general), Statistics, Time Series, PyTorch, TensorFlow, Docker, Kubernetes","1,1,3,3,3,4,4,6,6",True,monthly,40000.0,40000.0,40000.0
cake:funnow/dsimachine-learning-engineer,cake,【DSI】Machine Learning Engineer,FUNNOW Group,backend,True,,,"python,sql,mysql,postgresql,machine_learning,llm,docker,dotnet","Python, SQL, MySQL, PostgreSQL, Machine Learning (general), Large Language Models, Docker, .NET","1,1,2,2,3,5,6,9",True,yearly,66666.66666666667,100000.0,83333.33333333334
cake:momo-mservice/17642-machine-learning-engineer-ii-f5d70fbdbb7ec7bb744cad16808dfc,cake,Machine Learning Engineer II,MoMo,ml_engineer,False,,,machine_learning,Machine Learning (general),3,False,unknown,,,
cake:momo-mservice/17002-senior-machine-learning-engineer-b8d3f9206c7e9d44bcec493fd16ab8,cake,Senior Machine Learning Engineer,MoMo,ml_engineer,False,,,machine_learning,Machine Learning (general),3,False,unknown,,,
cake:logitech/ccdd762931a01000957a4c9ed4650000-sr-audio-ml-engineer-eceb3aa7822158b813cc86e411720a,cake,Sr. Audio DSP Machine Learning Engineer,Logitech,ml_engineer,False,,,"python,machine_learning,deep_learning","Python, Machine Learning (general), Deep Learning (general)","1,3,4",False,unknown,,,
cake:logitech/452955664b6b1001a59e9d07f10e0000-senior-artificial-intelligence-ai-5d37b02bbac398a4d0cf276c510a29,cake,"Senior Artificial Intelligence (AI)/Machine Learning (ML) Engineer, Video (R&D)",Logitech,ml_engineer,False,,,"python,r_lang,machine_learning,deep_learning,pytorch,tensorflow,aws,gcp","Python, R, Machine Learning (general), Deep Learning (general), PyTorch, TensorFlow, AWS, GCP","1,1,3,4,4,4,7,7",False,unknown,,,
cake:hoyabit/machine-learning-engineer-3b1,cake,ML 工程師（Machine Learning Engineer）,禾亞數位科技股份有限公司,ml_engineer,True,,,"golang,python,kafka,spark,machine_learning,time_series,pytorch,tensorflow,ai_agents,fine_tuning,llm,lora,rag,kubeflow,mlflow,model_serving","Go, Python, Apache Kafka, Apache Spark, Machine Learning (general), Time Series, PyTorch, TensorFlow, AI Agents, Fine-tuning, Large Language Models, LoRA / PEFT, RAG, Kubeflow, MLflow, Model Serving","1,1,2,2,3,3,4,4,5,5,5,5,5,6,6,6",False,unknown,,,
cake:Google/116716878784537286-software-engineer-machine-learning-payments-700f69464fc8f78f9ffa779f7e8ac4,cake,"Software Engineer, Machine Learning, Payments",Google,data_scientist,True,,,"java,python,machine_learning,statistics,nlp,model_serving","Java, Python, Machine Learning (general), Statistics, NLP, Model Serving","1,1,3,3,4,6",False,unknown,,,
cake:berryai/senior-machinelearning-engineer-2025,cake,Senior Machine Learning Engineer,華捷智能股份有限公司 Berry AI,ml_engineer,True,,,"java,python,machine_learning,statistics,computer_vision,deep_learning,pytorch,tensorflow,ai_agents,fine_tuning,langchain,llm,lora,rag,mlflow","Java, Python, Machine Learning (general), Statistics, Computer Vision, Deep Learning (general), PyTorch, TensorFlow, AI Agents, Fine-tuning, LangChain, Large Language Models, LoRA / PEFT, RAG, MLflow","1,1,3,3,4,4,4,4,5,5,5,5,5,5,6",True,yearly,100000.0,166666.66666666666,133333.3333333333
cake:Google/117375887728353990-senior-software-engineer-machine-learning-debug-45a33b907462278dcb0d35c1de85e8,cake,"Senior Software Engineer, Machine Learning, Debug",Google,algorithm_engineer,False,,,"java,python,machine_learning,statistics,computer_vision,deep_learning,nlp","Java, Python, Machine Learning (general), Statistics, Computer Vision, Deep Learning (general), NLP","1,1,3,3,4,4,4",False,unknown,,,
